7.025,14,(x \cdot 2+\frac{(x \cdot 10+\frac{\frac{x}{10}}{2})}{2})
7.02,13,(\frac{x \cdot 10}{2}+(\frac{\frac{x}{10}}{10}+x) \cdot 2)
7.01,13,((x \cdot 2+\frac{\frac{x}{10}}{10})+\frac{x \cdot 10}{2})
7.005,13,(x \cdot 2+\frac{(x \cdot 10+\frac{\frac{x}{10}}{10})}{2})
7.0,8,(x \cdot 2+\frac{x \cdot 10}{2})
6.995,13,(x \cdot 2+\frac{(x \cdot 10-\frac{\frac{x}{10}}{10})}{2})
6.99,13,((x \cdot 2-\frac{\frac{x}{10}}{10})+\frac{x \cdot 10}{2})
6.98,14,((x \cdot 2 \cdot 2-\frac{\frac{x}{10}}{10}) \cdot 2-x)
6.975,14,(x \cdot 2+\frac{(x \cdot 10-\frac{\frac{x}{10}}{2})}{2})
6.97,13,(x \cdot 10-(\frac{\frac{x}{10}}{10}+x) \cdot 3)
6.96,14,((x \cdot 2-\frac{\frac{x}{10}}{10}) \cdot 2 \cdot 2-x)
6.95,12,(x \cdot 2+\frac{(x \cdot 10-\frac{x}{10})}{2})
6.9,12,((x \cdot 2-\frac{x}{10})+\frac{x \cdot 10}{2})
6.875,13,\frac{\frac{\frac{\frac{(x \cdot 10+x) \cdot 10}{2}}{2}}{2}}{2}
6.85,14,(x \cdot 10-(\frac{\frac{x}{10}}{2}+x) \cdot 3)
6.8,12,(\frac{x \cdot 10}{2}+(x-\frac{x}{10}) \cdot 2)
6.75,12,\frac{\frac{(x \cdot 10-x) \cdot 3}{2}}{2}
6.7,12,(x \cdot 10-(\frac{x}{10}+x) \cdot 3)
6.66,14,(\frac{(\frac{x}{10}+x)}{10}+x) \cdot 2 \cdot 3
6.65,14,\frac{(x \cdot 10+(\frac{x}{10}+x) \cdot 3)}{2}
6.6,10,(\frac{x}{10}+x) \cdot 2 \cdot 3
6.55,13,(\frac{((x \cdot 10+\frac{x}{10})+x)}{2}+x)
6.54,14,(\frac{(x-\frac{x}{10})}{10}+x) \cdot 2 \cdot 3
6.51,14,(\frac{(x \cdot 10+x)}{2}+(\frac{\frac{x}{10}}{10}+x))
6.505,14,(\frac{((x \cdot 10+\frac{\frac{x}{10}}{10})+x)}{2}+x)
6.5,9,(\frac{(x \cdot 10+x)}{2}+x)
6.495,14,(\frac{((x \cdot 10-\frac{\frac{x}{10}}{10})+x)}{2}+x)
6.49,14,((\frac{(x \cdot 10+x)}{2}+x)-\frac{\frac{x}{10}}{10})
6.45,13,(\frac{((x \cdot 10-\frac{x}{10})+x)}{2}+x)
6.4,11,((\frac{x}{10}+x) \cdot 2+x) \cdot 2
6.375,13,\frac{\frac{\frac{(\frac{x \cdot 10 \cdot 10}{2}+x)}{2}}{2}}{2}
6.35,14,(\frac{\frac{\frac{\frac{x \cdot 10 \cdot 10}{2}}{2}}{2}}{2}+\frac{x}{10})
6.33,14,(x \cdot 2+\frac{(\frac{x}{10}+x)}{10}) \cdot 3
6.3125,13,\frac{\frac{\frac{\frac{(x \cdot 10 \cdot 10+x)}{2}}{2}}{2}}{2}
6.3,10,(x \cdot 2+\frac{x}{10}) \cdot 3
6.275,14,\frac{\frac{(\frac{\frac{x \cdot 10 \cdot 10}{2}}{2}+\frac{x}{10})}{2}}{2}
6.27,14,(x \cdot 2+\frac{(x-\frac{x}{10})}{10}) \cdot 3
6.2625,14,\frac{\frac{\frac{(\frac{x \cdot 10 \cdot 10}{2}+\frac{x}{10})}{2}}{2}}{2}
6.25625,14,\frac{\frac{\frac{\frac{(x \cdot 10 \cdot 10+\frac{x}{10})}{2}}{2}}{2}}{2}
6.25,10,\frac{\frac{\frac{\frac{x \cdot 10 \cdot 10}{2}}{2}}{2}}{2}
6.24375,14,\frac{\frac{\frac{\frac{(x \cdot 10 \cdot 10-\frac{x}{10})}{2}}{2}}{2}}{2}
6.2375,14,\frac{\frac{\frac{(\frac{x \cdot 10 \cdot 10}{2}-\frac{x}{10})}{2}}{2}}{2}
6.225,14,\frac{\frac{(\frac{\frac{x \cdot 10 \cdot 10}{2}}{2}-\frac{x}{10})}{2}}{2}
6.22,14,(x \cdot 3+\frac{(\frac{x}{10}+x)}{10}) \cdot 2
6.2,10,(x \cdot 3+\frac{x}{10}) \cdot 2
6.1875,13,\frac{\frac{\frac{\frac{(x \cdot 10 \cdot 10-x)}{2}}{2}}{2}}{2}
6.18,14,(x \cdot 3+\frac{(x-\frac{x}{10})}{10}) \cdot 2
6.15,12,(x \cdot 2+\frac{\frac{x}{10}}{2}) \cdot 3
6.125,13,\frac{\frac{\frac{(\frac{x \cdot 10 \cdot 10}{2}-x)}{2}}{2}}{2}
6.12,13,(\frac{\frac{x \cdot 2}{10}}{10}+x) \cdot 2 \cdot 3
6.11,14,(x \cdot 2 \cdot 3+\frac{(\frac{x}{10}+x)}{10})
6.1,10,(x \cdot 2 \cdot 3+\frac{x}{10})
6.09,14,(x \cdot 2 \cdot 3+\frac{(x-\frac{x}{10})}{10})
6.08,14,((\frac{\frac{x \cdot 2}{10}}{10}+x) \cdot 2+x) \cdot 2
6.075,14,(x \cdot 2+\frac{\frac{\frac{x}{10}}{2}}{2}) \cdot 3
6.06,11,(\frac{\frac{x}{10}}{10}+x) \cdot 2 \cdot 3
6.055,14,(\frac{(x \cdot 10+\frac{(\frac{x}{10}+x)}{10})}{2}+x)
6.05,10,(\frac{(x \cdot 10+\frac{x}{10})}{2}+x)
6.045,14,(\frac{(x \cdot 10+\frac{(x-\frac{x}{10})}{10})}{2}+x)
6.04,12,((\frac{\frac{x}{10}}{10}+x) \cdot 2+x) \cdot 2
6.03,11,(x \cdot 2+\frac{\frac{x}{10}}{10}) \cdot 3
6.025,12,(\frac{(x \cdot 10+\frac{\frac{x}{10}}{2})}{2}+x)
6.02,11,(x \cdot 3+\frac{\frac{x}{10}}{10}) \cdot 2
6.015,13,(x \cdot 2+\frac{\frac{\frac{x}{10}}{10}}{2}) \cdot 3
6.0125,14,(\frac{(x \cdot 10+\frac{\frac{\frac{x}{10}}{2}}{2})}{2}+x)
6.01,11,(x \cdot 2 \cdot 3+\frac{\frac{x}{10}}{10})
6.006,13,\frac{(x \cdot 10+\frac{\frac{x}{10}}{10}) \cdot 2 \cdot 3}{10}
6.005,11,(\frac{(x \cdot 10+\frac{\frac{x}{10}}{10})}{2}+x)
6.004,14,(\frac{(x \cdot 10+\frac{\frac{x}{10}}{10}) \cdot 2}{10}+x) \cdot 2
6.003,13,\frac{(x \cdot 2 \cdot 10+\frac{\frac{x}{10}}{10}) \cdot 3}{10}
6.002,13,\frac{(x \cdot 10 \cdot 3+\frac{\frac{x}{10}}{10}) \cdot 2}{10}
6.001,13,\frac{(x \cdot 2 \cdot 10 \cdot 3+\frac{\frac{x}{10}}{10})}{10}
6,6,x \cdot 2 \cdot 3
5.999,13,\frac{(x \cdot 2 \cdot 10 \cdot 3-\frac{\frac{x}{10}}{10})}{10}
5.998,13,\frac{(x \cdot 10 \cdot 3-\frac{\frac{x}{10}}{10}) \cdot 2}{10}
5.997,13,\frac{(x \cdot 2 \cdot 10-\frac{\frac{x}{10}}{10}) \cdot 3}{10}
5.996,14,(\frac{(x \cdot 10-\frac{\frac{x}{10}}{10}) \cdot 2}{10}+x) \cdot 2
5.995,11,(\frac{(x \cdot 10-\frac{\frac{x}{10}}{10})}{2}+x)
5.994,13,\frac{(x \cdot 10-\frac{\frac{x}{10}}{10}) \cdot 2 \cdot 3}{10}
5.99,11,(x \cdot 2 \cdot 3-\frac{\frac{x}{10}}{10})
5.9875,14,(\frac{(x \cdot 10-\frac{\frac{\frac{x}{10}}{2}}{2})}{2}+x)
5.985,13,(x \cdot 2-\frac{\frac{\frac{x}{10}}{10}}{2}) \cdot 3
5.98,11,(x \cdot 3-\frac{\frac{x}{10}}{10}) \cdot 2
5.975,12,(\frac{(x \cdot 10-\frac{\frac{x}{10}}{2})}{2}+x)
5.97,11,(x \cdot 2-\frac{\frac{x}{10}}{10}) \cdot 3
5.96,13,(\frac{(x \cdot 10-\frac{x}{10}) \cdot 2}{10}+x) \cdot 2
5.955,14,(\frac{(x \cdot 10-\frac{(x-\frac{x}{10})}{10})}{2}+x)
5.95,10,(\frac{(x \cdot 10-\frac{x}{10})}{2}+x)
5.945,14,(\frac{(x \cdot 10-\frac{(\frac{x}{10}+x)}{10})}{2}+x)
5.94,12,\frac{(x \cdot 10-\frac{x}{10}) \cdot 2 \cdot 3}{10}
5.925,14,(x \cdot 2-\frac{\frac{\frac{x}{10}}{2}}{2}) \cdot 3
5.91,14,(x \cdot 2 \cdot 3-\frac{(x-\frac{x}{10})}{10})
5.9,10,(x \cdot 2 \cdot 3-\frac{x}{10})
5.89,14,(x \cdot 2 \cdot 3-\frac{(\frac{x}{10}+x)}{10})
5.88,14,\frac{(x \cdot 10-\frac{x}{10} \cdot 2) \cdot 2 \cdot 3}{10}
5.875,13,(\frac{(x \cdot 10-\frac{\frac{x}{2}}{2})}{2}+x)
5.85,12,(x \cdot 2-\frac{\frac{x}{10}}{2}) \cdot 3
5.82,14,(x \cdot 3-\frac{(x-\frac{x}{10})}{10}) \cdot 2
5.8,10,(x \cdot 3-\frac{x}{10}) \cdot 2
5.78,14,(x \cdot 3-\frac{(\frac{x}{10}+x)}{10}) \cdot 2
5.75,11,(\frac{(x \cdot 10-\frac{x}{2})}{2}+x)
5.73,14,(x \cdot 2-\frac{(x-\frac{x}{10})}{10}) \cdot 3
5.7,10,(x \cdot 2-\frac{x}{10}) \cdot 3
5.67,14,(x \cdot 2-\frac{(\frac{x}{10}+x)}{10}) \cdot 3
5.65,14,\frac{((x \cdot 10+\frac{x \cdot 3}{10})+x)}{2}
5.625,12,\frac{(\frac{\frac{\frac{x}{2}}{2}}{2}+x) \cdot 10}{2}
5.61,14,(\frac{(x \cdot 10+x)}{2}+\frac{(\frac{x}{10}+x)}{10})
5.6,10,(\frac{(x \cdot 10+x)}{2}+\frac{x}{10})
5.59,14,(\frac{(x \cdot 10+x)}{2}+\frac{(x-\frac{x}{10})}{10})
5.555,14,\frac{(x \cdot 10+(\frac{(\frac{x}{10}+x)}{10}+x))}{2}
5.55,10,\frac{((x \cdot 10+\frac{x}{10})+x)}{2}
5.545,14,\frac{(x \cdot 10+(\frac{(x-\frac{x}{10})}{10}+x))}{2}
5.525,12,\frac{((x \cdot 10+x)+\frac{\frac{x}{10}}{2})}{2}
5.52,13,(\frac{\frac{x \cdot 2}{10}}{10}+\frac{(x \cdot 10+x)}{2})
5.5125,14,\frac{(x \cdot 10+(\frac{\frac{\frac{x}{10}}{2}}{2}+x))}{2}
5.51,11,(\frac{(x \cdot 10+x)}{2}+\frac{\frac{x}{10}}{10})
5.505,11,\frac{((x \cdot 10+\frac{\frac{x}{10}}{10})+x)}{2}
5.5025,13,\frac{((x \cdot 10+\frac{\frac{\frac{x}{10}}{10}}{2})+x)}{2}
5.5,6,\frac{(x \cdot 10+x)}{2}
5.4975,13,\frac{((x \cdot 10-\frac{\frac{\frac{x}{10}}{10}}{2})+x)}{2}
5.495,11,\frac{((x \cdot 10-\frac{\frac{x}{10}}{10})+x)}{2}
5.49,11,(\frac{(x \cdot 10+x)}{2}-\frac{\frac{x}{10}}{10})
5.4875,14,\frac{((x \cdot 10-\frac{\frac{\frac{x}{10}}{2}}{2})+x)}{2}
5.48,13,(\frac{(x \cdot 10+x)}{2}-\frac{\frac{x}{10} \cdot 2}{10})
5.475,12,\frac{((x \cdot 10+x)-\frac{\frac{x}{10}}{2})}{2}
5.455,14,\frac{((x \cdot 10-\frac{(x-\frac{x}{10})}{10})+x)}{2}
5.45,10,\frac{((x \cdot 10-\frac{x}{10})+x)}{2}
5.445,14,\frac{((x \cdot 10+x)-\frac{(\frac{x}{10}+x)}{10})}{2}
5.41,14,(\frac{(x \cdot 10+x)}{2}-\frac{(x-\frac{x}{10})}{10})
5.4,10,(\frac{(x \cdot 10+x)}{2}-\frac{x}{10})
5.39,14,(\frac{(x \cdot 10+x)}{2}-\frac{(\frac{x}{10}+x)}{10})
5.375,13,\frac{(x \cdot 10+\frac{(\frac{x}{2}+x)}{2})}{2}
5.35,12,(\frac{(x \cdot 10+\frac{x}{2})}{2}+\frac{x}{10})
5.3125,14,\frac{(\frac{\frac{\frac{\frac{x}{2}}{2}}{2}}{2}+x) \cdot 10}{2}
5.3,11,(\frac{x \cdot 10}{2}+\frac{x \cdot 3}{10})
5.275,12,\frac{(x \cdot 10+\frac{(\frac{x}{10}+x)}{2})}{2}
5.2625,14,\frac{(x \cdot 10+\frac{(\frac{\frac{x}{10}}{2}+x)}{2})}{2}
5.26,13,(\frac{(x \cdot 10+\frac{x}{2})}{2}+\frac{\frac{x}{10}}{10})
5.255,13,\frac{(x \cdot 10+(\frac{\frac{x}{10}}{10}+\frac{x}{2}))}{2}
5.2525,13,\frac{(x \cdot 10+\frac{(\frac{\frac{x}{10}}{10}+x)}{2})}{2}
5.25,8,\frac{(x \cdot 10+\frac{x}{2})}{2}
5.2475,14,\frac{(\frac{\frac{(x \cdot 10-\frac{x}{10})}{10}}{2}+x \cdot 10)}{2}
5.245,13,\frac{((x \cdot 10-\frac{\frac{x}{10}}{10})+\frac{x}{2})}{2}
5.24,13,(\frac{(x \cdot 10+\frac{x}{2})}{2}-\frac{\frac{x}{10}}{10})
5.225,12,\frac{(x \cdot 10+\frac{(x-\frac{x}{10})}{2})}{2}
5.22,13,(\frac{x \cdot 10}{2}+\frac{(\frac{x}{10}+x) \cdot 2}{10})
5.21,13,(\frac{(x \cdot 2+\frac{x}{10})}{10}+\frac{x \cdot 10}{2})
5.205,14,(\frac{x \cdot 2}{10}+\frac{(x \cdot 10+\frac{\frac{x}{10}}{10})}{2})
5.202,14,(\frac{x \cdot 10}{2}+\frac{(\frac{\frac{x}{10}}{10}+x) \cdot 2}{10})
5.201,14,(\frac{(x \cdot 2+\frac{\frac{x}{10}}{10})}{10}+\frac{x \cdot 10}{2})
5.2,9,(\frac{x \cdot 2}{10}+\frac{x \cdot 10}{2})
5.199,14,(\frac{(x \cdot 2-\frac{\frac{x}{10}}{10})}{10}+\frac{x \cdot 10}{2})
5.195,14,(\frac{x \cdot 2}{10}+\frac{(x \cdot 10-\frac{\frac{x}{10}}{10})}{2})
5.19,13,(\frac{(x \cdot 2-\frac{x}{10})}{10}+\frac{x \cdot 10}{2})
5.18,13,(\frac{x \cdot 10}{2}+\frac{(x-\frac{x}{10}) \cdot 2}{10})
5.175,14,\frac{(x \cdot 10+(\frac{x}{10}+\frac{\frac{x}{2}}{2}))}{2}
5.15,11,\frac{(\frac{(x \cdot 10 \cdot 10+x)}{2}+x)}{10}
5.1375,14,\frac{(x \cdot 10+\frac{\frac{(\frac{x}{10}+x)}{2}}{2})}{2}
5.125,10,\frac{(x \cdot 10+\frac{\frac{x}{2}}{2})}{2}
5.12,13,(\frac{(\frac{x \cdot 2}{10}+x)}{10}+\frac{x \cdot 10}{2})
5.1125,14,\frac{(x \cdot 10+\frac{\frac{(x-\frac{x}{10})}{2}}{2})}{2}
5.11,11,(\frac{x \cdot 10}{2}+\frac{(\frac{x}{10}+x)}{10})
5.105,12,\frac{(\frac{(x \cdot 10 \cdot 10+\frac{x}{10})}{2}+x)}{10}
5.102,14,(\frac{(\frac{\frac{x \cdot 2}{10}}{10}+x)}{10}+\frac{x \cdot 10}{2})
5.101,12,(\frac{x \cdot 10}{2}+\frac{(\frac{\frac{x}{10}}{10}+x)}{10})
5.1,7,(\frac{x \cdot 10}{2}+\frac{x}{10})
5.099,13,\frac{((\frac{x \cdot 10 \cdot 10}{2}-\frac{\frac{x}{10}}{10})+x)}{10}
5.0975,14,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{\frac{x}{10}}{2})}{2}+x)}{10}
5.095,12,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{x}{10})}{2}+x)}{10}
5.09,11,(\frac{x \cdot 10}{2}+\frac{(x-\frac{x}{10})}{10})
5.08,14,(\frac{\frac{x \cdot 2 \cdot 2 \cdot 2}{10}}{10}+\frac{x \cdot 10}{2})
5.075,12,\frac{(x \cdot 10+\frac{(\frac{x}{2}+x)}{10})}{2}
5.07,14,(\frac{\frac{x \cdot 2}{10}}{10}+\frac{(x \cdot 10+\frac{x}{10})}{2})
5.0625,12,\frac{(x \cdot 10+\frac{\frac{\frac{x}{2}}{2}}{2})}{2}
5.06,12,\frac{(\frac{(x \cdot 10 \cdot 10+x)}{2}+\frac{x}{10})}{10}
5.055,11,\frac{(x \cdot 10+\frac{(\frac{x}{10}+x)}{10})}{2}
5.0525,13,\frac{(x \cdot 10+\frac{(\frac{\frac{x}{10}}{2}+x)}{10})}{2}
5.051,14,\frac{(\frac{(\frac{\frac{x \cdot 2}{10}}{10}+x)}{10}+x \cdot 10)}{2}
5.05,7,\frac{(x \cdot 10+\frac{x}{10})}{2}
5.0475,14,\frac{\frac{((x \cdot 10 \cdot 10+x)-\frac{\frac{x}{10}}{2})}{10}}{2}
5.045,11,\frac{(x \cdot 10+\frac{(x-\frac{x}{10})}{10})}{2}
5.04,12,(\frac{\frac{x \cdot 2 \cdot 2}{10}}{10}+\frac{x \cdot 10}{2})
5.0375,14,\frac{(x \cdot 10+\frac{\frac{(\frac{x}{2}+x)}{10}}{2})}{2}
5.035,14,\frac{(\frac{(x \cdot 10 \cdot 10+\frac{x}{2})}{2}+\frac{x}{10})}{10}
5.03125,14,\frac{(x \cdot 10+\frac{\frac{\frac{\frac{x}{2}}{2}}{2}}{2})}{2}
5.03,12,(\frac{x \cdot 10}{2}+\frac{\frac{x \cdot 3}{10}}{10})
5.0275,13,\frac{(x \cdot 10+\frac{\frac{(\frac{x}{10}+x)}{10}}{2})}{2}
5.025,9,\frac{(x \cdot 10+\frac{\frac{x}{10}}{2})}{2}
5.0225,13,\frac{(x \cdot 10+\frac{\frac{(x-\frac{x}{10})}{10}}{2})}{2}
5.021,14,(\frac{\frac{(x \cdot 2+\frac{x}{10})}{10}}{10}+\frac{x \cdot 10}{2})
5.02,10,(\frac{\frac{x \cdot 2}{10}}{10}+\frac{x \cdot 10}{2})
5.019,14,(\frac{\frac{(x \cdot 2-\frac{x}{10})}{10}}{10}+\frac{x \cdot 10}{2})
5.018,14,(\frac{x \cdot 10}{2}+\frac{\frac{(x-\frac{x}{10}) \cdot 2}{10}}{10})
5.015,12,\frac{(x \cdot 10+\frac{\frac{x \cdot 3}{10}}{10})}{2}
5.0125,11,\frac{(x \cdot 10+\frac{\frac{\frac{x}{10}}{2}}{2})}{2}
5.011,12,(\frac{x \cdot 10}{2}+\frac{\frac{(\frac{x}{10}+x)}{10}}{10})
5.01,8,(\frac{x \cdot 10}{2}+\frac{\frac{x}{10}}{10})
5.009,12,(\frac{x \cdot 10}{2}+\frac{\frac{(x-\frac{x}{10})}{10}}{10})
5.0075,13,\frac{(x \cdot 10+\frac{\frac{(\frac{x}{2}+x)}{10}}{10})}{2}
5.00625,13,\frac{(x \cdot 10+\frac{\frac{\frac{\frac{x}{10}}{2}}{2}}{2})}{2}
5.005,8,\frac{(x \cdot 10+\frac{\frac{x}{10}}{10})}{2}
5.004,14,\frac{(\frac{\frac{x \cdot 2 \cdot 2}{10}}{10}+\frac{x \cdot 10 \cdot 10}{2})}{10}
5.0025,10,\frac{(x \cdot 10+\frac{\frac{\frac{x}{10}}{10}}{2})}{2}
5.001,10,\frac{(\frac{x \cdot 10 \cdot 10}{2}+\frac{\frac{x}{10}}{10})}{10}
5.0,3,\frac{x \cdot 10}{2}
4.9995,10,\frac{\frac{(x \cdot 10 \cdot 10-\frac{\frac{x}{10}}{10})}{10}}{2}
4.999,10,\frac{(\frac{x \cdot 10 \cdot 10}{2}-\frac{\frac{x}{10}}{10})}{10}
4.998,12,\frac{(\frac{x \cdot 10 \cdot 10}{2}-\frac{\frac{x}{10} \cdot 2}{10})}{10}
4.9975,10,\frac{(x \cdot 10-\frac{\frac{\frac{x}{10}}{10}}{2})}{2}
4.997,14,\frac{(\frac{x \cdot 10 \cdot 10}{2}-\frac{\frac{x \cdot 3}{10}}{10})}{10}
4.996,14,\frac{(\frac{x \cdot 10 \cdot 10}{2}-\frac{\frac{x}{10} \cdot 2 \cdot 2}{10})}{10}
4.9955,12,\frac{(x \cdot 10-\frac{\frac{(x-\frac{x}{10})}{10}}{10})}{2}
4.995,8,\frac{(x \cdot 10-\frac{\frac{x}{10}}{10})}{2}
4.9945,12,\frac{(x \cdot 10-\frac{\frac{(\frac{x}{10}+x)}{10}}{10})}{2}
4.99375,13,\frac{(x \cdot 10-\frac{\frac{\frac{\frac{x}{10}}{2}}{2}}{2})}{2}
4.9925,13,\frac{(x \cdot 10-\frac{\frac{(\frac{x}{2}+x)}{10}}{10})}{2}
4.991,12,(\frac{x \cdot 10}{2}-\frac{\frac{(x-\frac{x}{10})}{10}}{10})
4.9905,14,\frac{(\frac{(x \cdot 10 \cdot 10+\frac{\frac{x}{10}}{10})}{2}-\frac{x}{10})}{10}
4.99,8,(\frac{x \cdot 10}{2}-\frac{\frac{x}{10}}{10})
4.9895,14,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{\frac{x}{10}}{10})}{2}-\frac{x}{10})}{10}
4.989,12,(\frac{x \cdot 10}{2}-\frac{\frac{(\frac{x}{10}+x)}{10}}{10})
4.988,14,(\frac{x \cdot 10}{2}-\frac{\frac{(\frac{x}{10} \cdot 2+x)}{10}}{10})
4.9875,11,\frac{(x \cdot 10-\frac{\frac{\frac{x}{10}}{2}}{2})}{2}
4.985,12,\frac{(x \cdot 10-\frac{\frac{x \cdot 3}{10}}{10})}{2}
4.982,14,(\frac{x \cdot 10}{2}-\frac{\frac{(x-\frac{x}{10}) \cdot 2}{10}}{10})
4.98,10,(\frac{x \cdot 10}{2}-\frac{\frac{x}{10} \cdot 2}{10})
4.979,14,(\frac{x \cdot 10}{2}-\frac{\frac{(\frac{x}{10}+x \cdot 2)}{10}}{10})
4.978,14,(\frac{x \cdot 10}{2}-\frac{\frac{(\frac{x}{10}+x) \cdot 2}{10}}{10})
4.9775,13,\frac{(x \cdot 10-\frac{\frac{(x-\frac{x}{10})}{10}}{2})}{2}
4.975,9,\frac{(x \cdot 10-\frac{\frac{x}{10}}{2})}{2}
4.9745,14,\frac{(x \cdot 10-\frac{(\frac{\frac{x}{10}}{10}+\frac{x}{2})}{10})}{2}
4.9725,13,\frac{(x \cdot 10-\frac{\frac{(\frac{x}{10}+x)}{10}}{2})}{2}
4.97,12,(\frac{x \cdot 10}{2}-\frac{\frac{x \cdot 3}{10}}{10})
4.96875,14,\frac{(x \cdot 10-\frac{\frac{\frac{\frac{x}{2}}{2}}{2}}{2})}{2}
4.965,14,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{x}{2})}{2}-\frac{x}{10})}{10}
4.9625,14,\frac{(x \cdot 10-\frac{\frac{(\frac{x}{2}+x)}{10}}{2})}{2}
4.96,12,\frac{(\frac{(x \cdot 10 \cdot 10-x)}{2}+\frac{x}{10})}{10}
4.955,11,\frac{(x \cdot 10-\frac{(x-\frac{x}{10})}{10})}{2}
4.9525,14,\frac{\frac{((x \cdot 10 \cdot 10-x)+\frac{\frac{x}{10}}{2})}{10}}{2}
4.951,13,\frac{(\frac{(x \cdot 10 \cdot 10-x)}{2}+\frac{\frac{x}{10}}{10})}{10}
4.9505,13,\frac{\frac{((x \cdot 10 \cdot 10+\frac{\frac{x}{10}}{10})-x)}{10}}{2}
4.95,7,\frac{(x \cdot 10-\frac{x}{10})}{2}
4.9495,12,\frac{(x \cdot 10-\frac{(\frac{\frac{x}{10}}{10}+x)}{10})}{2}
4.949,13,\frac{(\frac{(x \cdot 10 \cdot 10-x)}{2}-\frac{\frac{x}{10}}{10})}{10}
4.9475,13,\frac{(x \cdot 10-\frac{(\frac{\frac{x}{10}}{2}+x)}{10})}{2}
4.945,11,\frac{(x \cdot 10-\frac{(\frac{x}{10}+x)}{10})}{2}
4.94,12,\frac{(\frac{(x \cdot 10 \cdot 10-x)}{2}-\frac{x}{10})}{10}
4.9375,12,\frac{(x \cdot 10-\frac{\frac{\frac{x}{2}}{2}}{2})}{2}
4.93,14,\frac{(\frac{(x \cdot 10 \cdot 10-x)}{2}-\frac{x}{10} \cdot 2)}{10}
4.925,12,\frac{(x \cdot 10-\frac{(\frac{x}{2}+x)}{10})}{2}
4.92,14,(\frac{\frac{x \cdot 2}{10}}{10}+(\frac{x \cdot 10}{2}-\frac{x}{10}))
4.91,11,(\frac{x \cdot 10}{2}-\frac{(x-\frac{x}{10})}{10})
4.905,12,\frac{(\frac{(x \cdot 10 \cdot 10+\frac{x}{10})}{2}-x)}{10}
4.9025,14,\frac{(\frac{(x \cdot 10 \cdot 10+\frac{\frac{x}{10}}{2})}{2}-x)}{10}
4.901,13,\frac{((\frac{x \cdot 10 \cdot 10}{2}+\frac{\frac{x}{10}}{10})-x)}{10}
4.9005,13,\frac{(\frac{(x \cdot 10 \cdot 10+\frac{\frac{x}{10}}{10})}{2}-x)}{10}
4.9,7,(\frac{x \cdot 10}{2}-\frac{x}{10})
4.8995,13,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{\frac{x}{10}}{10})}{2}-x)}{10}
4.899,12,(\frac{x \cdot 10}{2}-\frac{(\frac{\frac{x}{10}}{10}+x)}{10})
4.898,14,(\frac{x \cdot 10}{2}-\frac{(\frac{\frac{x}{10} \cdot 2}{10}+x)}{10})
4.8975,14,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{\frac{x}{10}}{2})}{2}-x)}{10}
4.895,12,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{x}{10})}{2}-x)}{10}
4.89,11,(\frac{x \cdot 10}{2}-\frac{(\frac{x}{10}+x)}{10})
4.8875,14,\frac{(x \cdot 10-\frac{\frac{(x-\frac{x}{10})}{2}}{2})}{2}
4.88,13,(\frac{x \cdot 10}{2}-\frac{(\frac{x}{10} \cdot 2+x)}{10})
4.875,10,\frac{(x \cdot 10-\frac{\frac{x}{2}}{2})}{2}
4.8625,14,\frac{(x \cdot 10-\frac{\frac{(\frac{x}{10}+x)}{2}}{2})}{2}
4.85,11,\frac{(\frac{(x \cdot 10 \cdot 10-x)}{2}-x)}{10}
4.84,14,(\frac{(x \cdot 2+\frac{x}{10})}{10}+x) \cdot 2 \cdot 2
4.825,14,\frac{(x \cdot 10-(\frac{x}{10}+\frac{\frac{x}{2}}{2}))}{2}
4.82,13,(\frac{x \cdot 10}{2}-\frac{(x-\frac{x}{10}) \cdot 2}{10})
4.81,14,\frac{((\frac{x \cdot 10 \cdot 10}{2}-x \cdot 2)+\frac{x}{10})}{10}
4.805,14,\frac{(\frac{(x \cdot 10 \cdot 10+\frac{x}{10})}{2}-x \cdot 2)}{10}
4.8,9,(\frac{x \cdot 10}{2}-\frac{x}{10} \cdot 2)
4.799,14,(\frac{x \cdot 10}{2}-\frac{(\frac{\frac{x}{10}}{10}+x \cdot 2)}{10})
4.798,14,(\frac{x \cdot 10}{2}-\frac{(\frac{\frac{x}{10}}{10}+x) \cdot 2}{10})
4.795,14,\frac{(\frac{(x \cdot 10 \cdot 10-\frac{x}{10})}{2}-x \cdot 2)}{10}
4.79,13,(\frac{x \cdot 10}{2}-\frac{(\frac{x}{10}+x \cdot 2)}{10})
4.78,13,(\frac{x \cdot 10}{2}-\frac{(\frac{x}{10}+x) \cdot 2}{10})
4.775,12,\frac{(x \cdot 10-\frac{(x-\frac{x}{10})}{2})}{2}
4.76,13,(\frac{(x \cdot 10-\frac{x}{2})}{2}+\frac{\frac{x}{10}}{10})
4.755,13,\frac{((x \cdot 10+\frac{\frac{x}{10}}{10})-\frac{x}{2})}{2}
4.75,8,\frac{(x \cdot 10-\frac{x}{2})}{2}
